Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-8-5"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,15.95143,0,0,0,,
,15.95143,0,0,1,,
,15.97143,0,0,1,,
,15.97326,0,0,1,,
,15.97424,0,0,1,,
,15.97519,0,0,1,,
,15.97616,0,0,1,,
,15.97711,0,0,1,,
,15.97809,0,0,1,,
,15.97905,0,0,1,,
,15.98,0,0,1,,
,15.98092,0,0,1,,
,15.98201,0,0,1,,
,15.98293,0,0,1,,
,15.98386,0,0,1,,
,15.98477,0,0,1,,
,15.98573,0,0,1,,
,15.98666,0,0,1,,
,15.98759,0,0,1,,
,15.9885,0,0,1,,
,15.98944,0,0,1,,
,15.99037,0,0,1,,
,15.99129,0,0,1,,
,15.99222,0,0,1,,
,15.99315,0,0,1,,
,15.99421,0,0,1,,
,15.99534,0,0,1,,
,15.99627,0,0,1,,
,15.99721,0,0,1,,
,15.99813,0,0,1,,
,15.99906,0,0,1,,
,16.00002,0,0,1,,
,16.00116,0,0,1,,
,16.00211,0,0,1,,
,16.00305,0,0,1,,
,16.00397,0,0,1,,
,16.00498,0,0,1,,
,16.00602,0,0,1,,
,16.00694,0,0,1,,
,16.00786,0,0,1,,
,16.009,0,0,1,,
,16.01037,0,0,1,,
,16.01175,0,0,1,,
,16.01266,0,0,1,,
,16.01353,0,0,1,,
,16.0144,0,0,1,,
,16.01525,0,0,1,,
,16.01607,0,0,1,,
,16.01689,0,0,1,,
,16.01773,0,0,1,,
,16.01856,0,0,1,,
,16.01942,0,0,1,,
,16.02033,0,0,1,,
,16.02152,0,0,1,,
,16.02235,0,0,1,,
,16.02318,0,0,1,,
,16.024,0,0,1,,
,16.0248,0,0,1,,
,16.02562,0,0,1,,
,16.02659,0,0,1,,
,16.02744,0,0,1,,
,16.02828,0,0,1,,
,16.02912,0,0,1,,
,16.03001,0,0,1,,
,16.03085,0,0,1,,
,16.03169,0,0,1,,
,16.0325,0,0,1,,
,16.03332,0,0,1,,
,16.03413,0,0,1,,
,16.03495,0,0,1,,
,16.03579,0,0,1,,
,16.03662,0,0,1,,
,16.03746,0,0,1,,
,16.0383,0,0,1,,
,16.03912,0,0,1,,
,16.03994,0,0,1,,
,16.04081,0,0,1,,
,16.04214,0,0,1,,
,16.04308,0,0,1,,
,16.04392,0,0,1,,
,16.04475,0,0,1,,
,16.0456,0,0,1,,
,16.04645,0,0,1,,
,16.0473,0,0,1,,
,16.04814,0,0,1,,
,16.04897,0,0,1,,
,16.0498,0,0,1,,
,16.05063,0,0,1,,
,16.05144,0,0,1,,
,16.05228,0,0,1,,
,16.0531,0,0,1,,
,16.05394,0,0,1,,
,16.0548,0,0,1,,
,16.05566,0,0,1,,
,16.05649,0,0,1,,
,16.05731,0,0,1,,
,16.05828,0,0,1,,
,16.05934,0,0,1,,
,16.06016,0,0,1,,
,16.06129,0,0,1,,
,16.06212,0,0,1,,
,16.06299,0,0,1,,
,16.06386,0,0,1,,
,16.06469,0,0,1,,
,16.0655,0,0,1,,
,16.06632,0,0,1,,
,16.06714,0,0,1,,
,16.06796,0,0,1,,
,16.06879,0,0,1,,
,16.06967,0,0,1,,
,16.07054,0,0,1,,
,16.07138,0,0,1,,
,16.07223,0,0,1,,
,16.07308,0,0,1,,
,16.07397,0,0,1,,
,16.07487,0,0,1,,
,16.07569,0,0,1,,
,16.07652,0,0,1,,
,16.07734,0,0,1,,
,16.07817,0,0,1,,
,16.07899,0,0,1,,
,16.07981,0,0,1,,
,16.08066,0,0,1,,
,16.08187,0,0,1,,
,16.08272,0,0,1,,
,16.08361,0,0,1,,
,16.08446,0,0,1,,
,16.08544,0,0,1,,
,16.08626,0,0,1,,
