Hand:,LEFT
,r2c1-1-3-4
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,4.142269,0,0,0,,
,4.142269,0,0,1,,
,4.162269,0,0,1,,
,4.163363,0,0,1,,
,4.164284,0,0,1,,
,4.165205,0,0,1,,
,4.166501,0,0,1,,
,4.167512,0,0,1,,
,4.168709,0,0,1,,
,4.170203,0,0,1,,
,4.171521,0,0,1,,
,4.17232,0,0,1,,
,4.173126,0,0,1,,
,4.173932,0,0,1,,
,4.174746,0,0,1,,
,4.175545,0,0,1,,
,4.176333,0,0,1,,
,4.177121,0,0,1,,
,4.177907,0,0,1,,
,4.178698,0,0,1,,
,4.179494,0,0,1,,
,4.18031,0,0,1,,
,4.181396,0,0,1,,
,4.182241,0,0,1,,
,4.183077,0,0,1,,
,4.184153,0,0,1,,
,4.185081,0,0,1,,
,4.185911,0,0,1,,
,4.186725,0,0,1,,
,4.187533,0,0,1,,
,4.18861,0,0,1,,
,4.189431,0,0,1,,
,4.190236,0,0,1,,
,4.191051,0,0,1,,
,4.191873,0,0,1,,
,4.192676,0,0,1,,
,4.193508,0,0,1,,
,4.194427,0,0,1,,
,4.195296,0,0,1,,
,4.196193,0,0,1,,
,4.197186,0,0,1,,
,4.198096,0,0,1,,
,4.198909,0,0,1,,
,4.199786,0,0,1,,
,4.200758,0,0,1,,
,4.201918,0,0,1,,
,4.202969,0,0,1,,
,4.203778,0,0,1,,
,4.204567,0,0,1,,
,4.205352,0,0,1,,
,4.206137,0,0,1,,
,4.20692,0,0,1,,
,4.207853,0,0,1,,
,4.208972,0,0,1,,
,4.209841,0,0,1,,
,4.210666,0,0,1,,
,4.211473,0,0,1,,
,4.212276,0,0,1,,
,4.213068,0,0,1,,
,4.213862,0,0,1,,
,4.214718,0,0,1,,
,4.215585,0,0,1,,
,4.216679,0,0,1,,
,4.217506,0,0,1,,
,4.218334,0,0,1,,
,4.219264,0,0,1,,
,4.22009,0,0,1,,
,4.221167,0,0,1,,
,4.221964,0,0,1,,
,4.223024,0,0,1,,
,4.223831,0,0,1,,
,4.224635,0,0,1,,
,4.225422,0,0,1,,
,4.226217,0,0,1,,
,4.22726,0,0,1,,
,4.228068,0,0,1,,
,4.229096,0,0,1,,
,4.229904,0,0,1,,
,4.230684,0,0,1,,
,4.231508,0,0,1,,
,4.232471,0,0,1,,
,4.233277,0,0,1,,
,4.234133,0,0,1,,
,4.234934,0,0,1,,
,4.235748,0,0,1,,
,4.236545,0,0,1,,
,4.237325,0,0,1,,
,4.238108,0,0,1,,
,4.238893,0,0,1,,
,4.239676,0,0,1,,
,4.240453,0,0,1,,
,4.241756,0,0,1,,
,4.242568,0,0,1,,
,4.243383,0,0,1,,
,4.244197,0,0,1,,
,4.2453,0,0,1,,
,4.24617,0,0,1,,
,4.246965,0,0,1,,
,4.24776,0,0,1,,
,4.24861,0,0,1,,
,4.249396,0,0,1,,
,4.250185,0,0,1,,
,4.251209,0,0,1,,
,4.252072,0,0,1,,
,4.253095,0,0,1,,
,4.253926,0,0,1,,
,4.25492,0,0,1,,
,4.255738,0,0,1,,
,4.256522,0,0,1,,
,4.257509,0,0,1,,
,4.258502,0,0,1,,
,4.259428,0,0,1,,
,4.260266,0,0,1,,
