Hand:,RIGHT
,r1c1-2-3-5
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,5.530008,0,0,0,,
,5.530008,0,0,1,,
,5.550008,0,0,1,,
,5.574923,0,0,1,,
,5.577789,0,0,1,,
,5.578985,0,0,1,,
,5.58023,0,0,1,,
,5.581828,0,0,1,,
,5.583127,0,0,1,,
,5.584399,0,0,1,,
,5.585638,0,0,1,,
,5.586842,0,0,1,,
,5.5881,0,0,1,,
,5.589414,0,0,1,,
,5.590672,0,0,1,,
,5.5919,0,0,1,,
,5.592985,0,0,1,,
,5.594272,0,0,1,,
,5.595545,0,0,1,,
,5.596845,0,0,1,,
,5.598098,0,0,1,,
,5.599205,0,0,1,,
,5.600558,0,0,1,,
,5.602186,0,0,1,,
,5.603452,0,0,1,,
,5.60472,0,0,1,,
,5.605959,0,0,1,,
,5.607217,0,0,1,,
,5.609302,0,0,1,,
,5.610663,0,0,1,,
,5.611984,0,0,1,,
,5.613229,0,0,1,,
,5.614681,0,0,1,,
,5.61598,0,0,1,,
,5.617224,0,0,1,,
,5.618721,0,0,1,,
,5.619956,0,0,1,,
,5.621207,0,0,1,,
,5.622916,0,0,1,,
,5.624309,0,0,1,,
,5.625617,0,0,1,,
,5.626859,0,0,1,,
,5.628105,0,0,1,,
,5.629396,0,0,1,,
,5.630649,0,0,1,,
,5.632075,0,0,1,,
,5.633628,0,0,1,,
,5.634932,0,0,1,,
,5.636183,0,0,1,,
,5.637474,0,0,1,,
,5.638842,0,0,1,,
,5.640225,0,0,1,,
,5.642293,0,0,1,,
,5.643628,0,0,1,,
,5.644866,0,0,1,,
,5.646105,0,0,1,,
,5.647369,0,0,1,,
,5.648697,0,0,1,,
,5.650002,0,0,1,,
,5.65133,0,0,1,,
,5.652697,0,0,1,,
,5.653922,0,0,1,,
,5.655171,0,0,1,,
,5.656589,0,0,1,,
,5.657891,0,0,1,,
,5.659288,0,0,1,,
,5.660714,0,0,1,,
,5.662366,0,0,1,,
,5.663615,0,0,1,,
,5.664804,0,0,1,,
,5.666033,0,0,1,,
,5.667434,0,0,1,,
,5.668707,0,0,1,,
,5.66993,0,0,1,,
,5.670978,0,0,1,,
,5.672197,0,0,1,,
,5.673748,0,0,1,,
,5.675107,0,0,1,,
,5.676478,0,0,1,,
,5.677722,0,0,1,,
,5.678933,0,0,1,,
,5.680147,0,0,1,,
,5.681845,0,0,1,,
,5.682928,0,0,1,,
,5.684216,0,0,1,,
,5.685565,0,0,1,,
,5.686768,0,0,1,,
,5.688224,0,0,1,,
,5.689665,0,0,1,,
,5.690968,0,0,1,,
,5.692358,0,0,1,,
,5.693659,0,0,1,,
,5.694919,0,0,1,,
,5.696146,0,0,1,,
,5.697468,0,0,1,,
,5.699498,0,0,1,,
,5.701202,0,0,1,,
,5.702992,0,0,1,,
,5.704297,0,0,1,,
,5.705659,0,0,1,,
,5.706779,0,0,1,,
,5.707991,0,0,1,,
,5.709283,0,0,1,,
,5.710563,0,0,1,,
,5.711751,0,0,1,,
,5.712892,0,0,1,,
,5.713986,0,0,1,,
,5.71516,0,0,1,,
,5.716526,0,0,1,,
,5.717741,0,0,1,,
,5.719236,0,0,1,,
,5.720544,0,0,1,,
,5.722108,0,0,1,,
,5.723312,0,0,1,,
,5.724646,0,0,1,,
,5.725926,0,0,1,,
,5.727194,0,0,1,,
,5.728536,0,0,1,,
,5.729667,0,0,1,,
,5.73089,0,0,1,,
,5.731995,0,0,1,,
,5.733276,0,0,1,,
,5.734696,0,0,1,,
,5.736203,0,0,1,,
,5.737613,0,0,1,,
,5.738785,0,0,1,,
,5.739932,0,0,1,,
,5.741092,0,0,1,,
,5.742766,0,0,1,,
,5.743958,0,0,1,,
,5.745312,0,0,1,,
,5.746778,0,0,1,,
,5.748082,0,0,1,,
,5.749262,0,0,1,,
,5.750594,0,0,1,,
,5.751963,0,0,1,,
,5.753197,0,0,1,,
,5.754267,0,0,1,,
,5.755617,0,0,1,,
,5.756812,0,0,1,,
,5.758013,0,0,1,,
,5.75906,0,0,1,,
,5.760223,0,0,1,,
,5.761946,0,0,1,,
,5.763052,0,0,1,,
,5.764105,0,0,1,,
,5.765306,0,0,1,,
,5.766534,0,0,1,,
,5.767831,0,0,1,,
,5.769017,0,0,1,,
,5.770064,0,0,1,,
,5.771496,0,0,1,,
,5.772699,0,0,1,,
,5.773708,0,0,1,,
,5.774751,0,0,1,,
,5.775708,0,0,1,,
,5.776732,0,0,1,,
,5.777948,0,0,1,,
,5.778981,0,0,1,,
,5.780037,0,0,1,,
,5.78159,0,0,1,,
,5.782612,0,0,1,,
,5.783764,0,0,1,,
,5.784774,0,0,1,,
,5.785851,0,0,1,,
,5.786849,0,0,1,,
,5.78784,0,0,1,,
,5.78881,0,0,1,,
,5.79,0,0,1,,
,5.790991,0,0,1,,
,5.79217,0,0,1,,
,5.793272,0,0,1,,
,5.794256,0,0,1,,
,5.795411,0,0,1,,
,5.796444,0,0,1,,
,5.797498,0,0,1,,
,5.798655,0,0,1,,
,5.799659,0,0,1,,
,5.800638,0,0,1,,
,5.802017,0,0,1,,
,5.80301,0,0,1,,
,5.803998,0,0,1,,
,5.805018,0,0,1,,
,5.806054,0,0,1,,
,5.807026,0,0,1,,
,5.807997,0,0,1,,
,5.808964,0,0,1,,
,5.810028,0,0,1,,
,5.811251,0,0,1,,
,5.812257,0,0,1,,
,5.813384,0,0,1,,
,5.81453,0,0,1,,
,5.815522,0,0,1,,
,5.816508,0,0,1,,
,5.817478,0,0,1,,
,5.818449,0,0,1,,
,5.823514,0,0,1,,
,5.82501,0,0,1,,
,5.826105,0,0,1,,
,5.827112,0,0,1,,
,5.82829,0,0,1,,
,5.829344,0,0,1,,
,5.830604,0,0,1,,
,5.831669,0,0,1,,
,5.832909,0,0,1,,
,5.833909,0,0,1,,
,5.835229,0,0,1,,
,5.836381,0,0,1,,
,5.837622,0,0,1,,
,5.838749,0,0,1,,
,5.839801,0,0,1,,
,5.840974,0,0,1,,
,5.842571,0,0,1,,
,5.843719,0,0,1,,
,5.844851,0,0,1,,
,5.845959,0,0,1,,
,5.847345,0,0,1,,
,5.848701,0,0,1,,
,5.849976,0,0,1,,
,5.850981,0,0,1,,
,5.852141,0,0,1,,
,5.853191,0,0,1,,
,5.854542,0,0,1,,
,5.855721,0,0,1,,
,5.856918,0,0,1,,
,5.858079,0,0,1,,
,5.859159,0,0,1,,
,5.860312,0,0,1,,
,5.862538,0,0,1,,
,5.863985,0,0,1,,
,5.86509,0,0,1,,
,5.866351,0,0,1,,
,5.867645,0,0,1,,
,5.868847,0,0,1,,
,5.870045,0,0,1,,
,5.871281,0,0,1,,
,5.872589,0,0,1,,
,5.873761,0,0,1,,
,5.874962,0,0,1,,
,5.876119,0,0,1,,
,5.877353,0,0,1,,
,5.878548,0,0,1,,
,5.879699,0,0,1,,
,5.880856,0,0,1,,
,5.88329,0,0,1,,
,5.884503,0,0,1,,
,5.885682,0,0,1,,
