Hand:,RIGHT
,"r2c1-1-3-4,r1c1-3-3-4,r1c2-3-4-4,r2c2-1-4-4"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,5.141629,0,0,0,,
,5.141629,0,0,1,,
,5.161629,0,0,1,,
,5.16278,0,0,1,,
,5.163729,0,0,1,,
,5.164672,0,0,1,,
,5.165615,0,0,1,,
,5.166558,0,0,1,,
,5.16749,0,0,1,,
,5.168458,0,0,1,,
,5.169425,0,0,1,,
,5.170362,0,0,1,,
,5.171286,0,0,1,,
,5.172207,0,0,1,,
,5.173187,0,0,1,,
,5.174118,0,0,1,,
,5.175068,0,0,1,,
,5.176062,0,0,1,,
,5.176994,0,0,1,,
,5.178185,0,0,1,,
,5.17912,0,0,1,,
,5.18011,0,0,1,,
,5.18143,0,0,1,,
,5.182355,0,0,1,,
,5.183501,0,0,1,,
,5.184442,0,0,1,,
,5.185368,0,0,1,,
,5.186475,0,0,1,,
,5.187635,0,0,1,,
,5.188781,0,0,1,,
,5.189782,0,0,1,,
,5.190977,0,0,1,,
,5.192124,0,0,1,,
,5.193061,0,0,1,,
,5.193989,0,0,1,,
,5.194982,0,0,1,,
,5.196336,0,0,1,,
,5.197273,0,0,1,,
,5.198429,0,0,1,,
,5.199411,0,0,1,,
,5.200448,0,0,1,,
,5.201839,0,0,1,,
,5.202993,0,0,1,,
,5.203927,0,0,1,,
,5.205062,0,0,1,,
,5.205997,0,0,1,,
,5.207119,0,0,1,,
,5.208078,0,0,1,,
,5.209292,0,0,1,,
,5.210319,0,0,1,,
,5.211359,0,0,1,,
,5.212495,0,0,1,,
,5.213424,0,0,1,,
,5.214353,0,0,1,,
,5.215295,0,0,1,,
,5.216705,0,0,1,,
,5.219537,0,0,1,,
,5.221491,0,0,1,,
,5.222866,0,0,1,,
,5.223834,0,0,1,,
,5.224778,0,0,1,,
,5.225716,0,0,1,,
,5.226888,0,0,1,,
,5.227963,0,0,1,,
,5.229094,0,0,1,,
,5.230511,0,0,1,,
,5.232038,0,0,1,,
,5.232936,0,0,1,,
,5.234095,0,0,1,,
,5.235331,0,0,1,,
,5.236195,0,0,1,,
,5.23703,0,0,1,,
,5.237863,0,0,1,,
,5.238776,0,0,1,,
,5.239631,0,0,1,,
,5.240715,0,0,1,,
,5.241943,0,0,1,,
,5.242771,0,0,1,,
,5.243602,0,0,1,,
,5.244691,0,0,1,,
,5.245532,0,0,1,,
,5.246603,0,0,1,,
,5.247827,0,0,1,,
,5.248759,0,0,1,,
,5.249598,0,0,1,,
,5.250668,0,0,1,,
,5.251852,0,0,1,,
,5.252667,0,0,1,,
,5.25351,0,0,1,,
,5.254336,0,0,1,,
,5.25514,0,0,1,,
,5.256007,0,0,1,,
,5.257088,0,0,1,,
,5.257922,0,0,1,,
,5.258727,0,0,1,,
,5.259545,0,0,1,,
,5.260562,0,0,1,,
,5.261531,0,0,1,,
,5.26256,0,0,1,,
,5.26364,0,0,1,,
,5.264515,0,0,1,,
,5.265343,0,0,1,,
,5.266181,0,0,1,,
,5.26699,0,0,1,,
,5.267817,0,0,1,,
,5.268863,0,0,1,,
,5.269667,0,0,1,,
,5.270701,0,0,1,,
,5.271506,0,0,1,,
,5.272312,0,0,1,,
,5.273129,0,0,1,,
,5.273943,0,0,1,,
,5.274784,0,0,1,,
,5.275582,0,0,1,,
,5.276613,0,0,1,,
,5.277417,0,0,1,,
,5.27845,0,0,1,,
,5.279633,0,0,1,,
,5.280704,0,0,1,,
,5.2817,0,0,1,,
,5.282756,0,0,1,,
,5.283571,0,0,1,,
,5.28437,0,0,1,,
,5.28521,0,0,1,,
,5.286285,0,0,1,,
,5.287124,0,0,1,,
,5.287966,0,0,1,,
,5.288778,0,0,1,,
,5.289583,0,0,1,,
,5.29042,0,0,1,,
,5.291239,0,0,1,,
,5.292329,0,0,1,,
,5.293383,0,0,1,,
,5.294196,0,0,1,,
,5.295,0,0,1,,
,5.295849,0,0,1,,
,5.296925,0,0,1,,
,5.29779,0,0,1,,
,5.298625,0,0,1,,
,5.299528,0,0,1,,
,5.300347,0,0,1,,
,5.301324,0,0,1,,
,5.302124,0,0,1,,
,5.302925,0,0,1,,
,5.30372,0,0,1,,
,5.304513,0,0,1,,
,5.305587,0,0,1,,
,5.306414,0,0,1,,
,5.307219,0,0,1,,
,5.30832,0,0,1,,
,5.309391,0,0,1,,
,5.310206,0,0,1,,
,5.311013,0,0,1,,
,5.311925,0,0,1,,
,5.312733,0,0,1,,
,5.313611,0,0,1,,
