Hand:,RIGHT
,"r1c1-3-3-4,r2c1-2-4-4"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,4.059846,0,0,0,,
,4.059846,0,0,1,,
,4.079846,0,0,1,,
,4.081348,0,0,1,,
,4.082488,0,0,1,,
,4.083451,0,0,1,,
,4.08428,0,0,1,,
,4.085344,0,0,1,,
,4.086314,0,0,1,,
,4.087117,0,0,1,,
,4.087917,0,0,1,,
,4.088964,0,0,1,,
,4.090039,0,0,1,,
,4.090842,0,0,1,,
,4.091627,0,0,1,,
,4.092667,0,0,1,,
,4.093695,0,0,1,,
,4.094493,0,0,1,,
,4.095483,0,0,1,,
,4.096295,0,0,1,,
,4.097089,0,0,1,,
,4.097886,0,0,1,,
,4.099416,0,0,1,,
,4.100235,0,0,1,,
,4.101357,0,0,1,,
,4.102174,0,0,1,,
,4.102967,0,0,1,,
,4.103752,0,0,1,,
,4.104733,0,0,1,,
,4.105527,0,0,1,,
,4.106546,0,0,1,,
,4.10756,0,0,1,,
,4.108573,0,0,1,,
,4.109373,0,0,1,,
,4.11021,0,0,1,,
,4.111042,0,0,1,,
,4.111835,0,0,1,,
,4.112617,0,0,1,,
,4.113636,0,0,1,,
,4.114672,0,0,1,,
,4.115514,0,0,1,,
,4.116542,0,0,1,,
,4.117335,0,0,1,,
,4.11815,0,0,1,,
,4.118939,0,0,1,,
,4.119763,0,0,1,,
,4.120558,0,0,1,,
,4.121706,0,0,1,,
,4.122722,0,0,1,,
,4.123741,0,0,1,,
,4.124534,0,0,1,,
,4.125322,0,0,1,,
,4.126329,0,0,1,,
,4.127142,0,0,1,,
,4.127943,0,0,1,,
,4.129006,0,0,1,,
,4.130248,0,0,1,,
,4.131324,0,0,1,,
,4.132345,0,0,1,,
,4.133139,0,0,1,,
,4.133923,0,0,1,,
,4.134957,0,0,1,,
,4.136009,0,0,1,,
,4.137187,0,0,1,,
,4.138215,0,0,1,,
,4.139234,0,0,1,,
,4.14025,0,0,1,,
,4.141394,0,0,1,,
,4.142408,0,0,1,,
,4.143412,0,0,1,,
,4.144381,0,0,1,,
,4.14542,0,0,1,,
,4.146437,0,0,1,,
,4.147412,0,0,1,,
,4.148416,0,0,1,,
,4.149442,0,0,1,,
,4.150449,0,0,1,,
,4.151461,0,0,1,,
,4.152452,0,0,1,,
,4.153461,0,0,1,,
,4.154481,0,0,1,,
,4.155491,0,0,1,,
,4.156554,0,0,1,,
,4.157588,0,0,1,,
,4.158632,0,0,1,,
,4.159648,0,0,1,,
,4.160663,0,0,1,,
,4.162091,0,0,1,,
,4.163353,0,0,1,,
,4.164532,0,0,1,,
,4.165643,0,0,1,,
,4.166677,0,0,1,,
,4.167694,0,0,1,,
,4.168681,0,0,1,,
,4.169693,0,0,1,,
,4.170717,0,0,1,,
,4.171844,0,0,1,,
,4.172861,0,0,1,,
,4.173885,0,0,1,,
,4.174758,0,0,1,,
,4.175763,0,0,1,,
,4.176769,0,0,1,,
,4.177793,0,0,1,,
,4.178852,0,0,1,,
,4.180035,0,0,1,,
,4.181234,0,0,1,,
,4.182025,0,0,1,,
,4.182803,0,0,1,,
,4.184053,0,0,1,,
,4.18527,0,0,1,,
,4.186477,0,0,1,,
,4.187488,0,0,1,,
,4.188506,0,0,1,,
,4.189506,0,0,1,,
,4.190509,0,0,1,,
,4.191514,0,0,1,,
,4.192587,0,0,1,,
,4.193596,0,0,1,,
,4.194676,0,0,1,,
,4.195695,0,0,1,,
,4.196756,0,0,1,,
,4.197855,0,0,1,,
,4.198875,0,0,1,,
,4.199888,0,0,1,,
,4.200912,0,0,1,,
,4.202118,0,0,1,,
,4.203297,0,0,1,,
,4.20413,0,0,1,,
,4.204943,0,0,1,,
,4.206264,0,0,1,,
,4.207303,0,0,1,,
,4.20809,0,0,1,,
,4.208949,0,0,1,,
,4.210212,0,0,1,,
,4.211262,0,0,1,,
,4.212048,0,0,1,,
,4.212831,0,0,1,,
,4.213846,0,0,1,,
,4.214942,0,0,1,,
,4.215969,0,0,1,,
,4.217009,0,0,1,,
,4.218052,0,0,1,,
,4.219234,0,0,1,,
,4.220297,0,0,1,,
,4.221444,0,0,1,,
,4.222469,0,0,1,,
,4.223503,0,0,1,,
,4.224516,0,0,1,,
,4.225549,0,0,1,,
,4.2267,0,0,1,,
,4.227717,0,0,1,,
,4.228771,0,0,1,,
,4.22997,0,0,1,,
,4.231056,0,0,1,,
,4.23231,0,0,1,,
,4.233329,0,0,1,,
,4.234354,0,0,1,,
,4.23537,0,0,1,,
,4.236428,0,0,1,,
,4.237491,0,0,1,,
,4.238539,0,0,1,,
,4.23956,0,0,1,,
,4.240618,0,0,1,,
,4.241792,0,0,1,,
,4.24283,0,0,1,,
,4.24382,0,0,1,,
,4.244829,0,0,1,,
,4.24587,0,0,1,,
,4.246896,0,0,1,,
,4.247912,0,0,1,,
,4.248928,0,0,1,,
,4.249967,0,0,1,,
,4.251032,0,0,1,,
,4.252234,0,0,1,,
,4.253251,0,0,1,,
,4.254275,0,0,1,,
,4.255298,0,0,1,,
,4.256316,0,0,1,,
,4.257357,0,0,1,,
,4.258556,0,0,1,,
,4.259607,0,0,1,,
,4.260623,0,0,1,,
,4.261773,0,0,1,,
,4.262808,0,0,1,,
,4.263831,0,0,1,,
,4.264845,0,0,1,,
,4.26585,0,0,1,,
,4.266895,0,0,1,,
,4.267935,0,0,1,,
,4.268955,0,0,1,,
,4.269987,0,0,1,,
,4.271186,0,0,1,,
,4.272247,0,0,1,,
,4.273281,0,0,1,,
,4.274525,0,0,1,,
,4.275586,0,0,1,,
,4.276644,0,0,1,,
,4.277759,0,0,1,,
,4.278813,0,0,1,,
,4.279911,0,0,1,,
,4.280953,0,0,1,,
,4.281886,0,0,1,,
,4.28293,0,0,1,,
,4.28371,0,0,1,,
,4.284725,0,0,1,,
,4.285751,0,0,1,,
,4.286788,0,0,1,,
,4.287818,0,0,1,,
,4.288628,0,0,1,,
,4.289713,0,0,1,,
,4.290768,0,0,1,,
,4.292011,0,0,1,,
,4.292796,0,0,1,,
,4.293987,0,0,1,,
,4.295225,0,0,1,,
,4.298825,0,0,1,,
,4.299884,0,0,1,,
,4.300964,0,0,1,,
,4.302288,0,0,1,,
,4.303304,0,0,1,,
,4.304086,0,0,1,,
,4.304863,0,0,1,,
,4.305995,0,0,1,,
,4.307176,0,0,1,,
,4.308215,0,0,1,,
,4.309255,0,0,1,,
,4.310294,0,0,1,,
,4.311314,0,0,1,,
,4.312338,0,0,1,,
,4.313321,0,0,1,,
,4.314325,0,0,1,,
,4.315335,0,0,1,,
,4.316349,0,0,1,,
,4.317419,0,0,1,,
,4.318432,0,0,1,,
,4.319456,0,0,1,,
,4.320482,0,0,1,,
,4.32172,0,0,1,,
,4.322508,0,0,1,,
,4.323525,0,0,1,,
,4.324538,0,0,1,,
,4.325554,0,0,1,,
,4.326588,0,0,1,,
,4.327376,0,0,1,,
,4.328449,0,0,1,,
,4.329478,0,0,1,,
,4.330498,0,0,1,,
,4.331538,0,0,1,,
,4.33253,0,0,1,,
