Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-4-5,r2c2-5-4-4,r1c4-5-4-3,r2c3-6-7-5,r2c4-7-7-5,r2c5-8-7-5,r1c3-8-7-6"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,23.78724,0,0,0,,
,23.78724,0,0,1,,
,23.80724,0,0,1,,
,23.80849,0,0,1,,
,23.80953,0,0,1,,
,23.81055,0,0,1,,
,23.81156,0,0,1,,
,23.81258,0,0,1,,
,23.81359,0,0,1,,
,23.81462,0,0,1,,
,23.81593,0,0,1,,
,23.81699,0,0,1,,
,23.81804,0,0,1,,
,23.8191,0,0,1,,
,23.8202,0,0,1,,
,23.82149,0,0,1,,
,23.82261,0,0,1,,
,23.82381,0,0,1,,
,23.82482,0,0,1,,
,23.82582,0,0,1,,
,23.82682,0,0,1,,
,23.82789,0,0,1,,
,23.82902,0,0,1,,
,23.83003,0,0,1,,
,23.83105,0,0,1,,
,23.83204,0,0,1,,
,23.83302,0,0,1,,
,23.83402,0,0,1,,
,23.835,0,0,1,,
,23.83599,0,0,1,,
,23.83698,0,0,1,,
,23.83797,0,0,1,,
,23.83895,0,0,1,,
,23.83993,0,0,1,,
,23.84092,0,0,1,,
,23.84207,0,0,1,,
,23.84305,0,0,1,,
,23.84403,0,0,1,,
,23.84502,0,0,1,,
,23.846,0,0,1,,
,23.84716,0,0,1,,
,23.84824,0,0,1,,
,23.84924,0,0,1,,
,23.85023,0,0,1,,
,23.85122,0,0,1,,
,23.8522,0,0,1,,
,23.85319,0,0,1,,
,23.85418,0,0,1,,
,23.85516,0,0,1,,
,23.85615,0,0,1,,
,23.85713,0,0,1,,
,23.85814,0,0,1,,
,23.85913,0,0,1,,
,23.86011,0,0,1,,
,23.86126,0,0,1,,
,23.8623,0,0,1,,
,23.86335,0,0,1,,
,23.8644,0,0,1,,
,23.86543,0,0,1,,
,23.86678,0,0,1,,
,23.86832,0,0,1,,
,23.86975,0,0,1,,
,23.87069,0,0,1,,
,23.87161,0,0,1,,
,23.87267,0,0,1,,
,23.87355,0,0,1,,
,23.87443,0,0,1,,
,23.87532,0,0,1,,
,23.87619,0,0,1,,
,23.87707,0,0,1,,
,23.87795,0,0,1,,
,23.87884,0,0,1,,
,23.87973,0,0,1,,
,23.8806,0,0,1,,
,23.88174,0,0,1,,
,23.88262,0,0,1,,
,23.8835,0,0,1,,
,23.88437,0,0,1,,
,23.88525,0,0,1,,
,23.88613,0,0,1,,
,23.887,0,0,1,,
,23.88788,0,0,1,,
,23.88883,0,0,1,,
,23.8899,0,0,1,,
,23.89084,0,0,1,,
,23.89176,0,0,1,,
,23.89265,0,0,1,,
,23.89355,0,0,1,,
,23.89444,0,0,1,,
,23.89538,0,0,1,,
,23.8963,0,0,1,,
,23.89724,0,0,1,,
,23.89823,0,0,1,,
,23.89911,0,0,1,,
,23.89998,0,0,1,,
,23.90086,0,0,1,,
,23.90196,0,0,1,,
,23.90284,0,0,1,,
