Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-4-5,r2c2-5-4-4,r1c4-5-4-3,r2c3-4-7-5,r1c3-3-7-5,r2c5-2-7-5,r2c4-2-7-6"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,30.05139,0,0,0,,
,30.05139,0,0,1,,
,30.07138,0,0,1,,
,30.07288,0,0,1,,
,30.07373,0,0,1,,
,30.07455,0,0,1,,
,30.07539,0,0,1,,
,30.07627,0,0,1,,
,30.07719,0,0,1,,
,30.078,0,0,1,,
,30.07882,0,0,1,,
,30.07964,0,0,1,,
,30.08045,0,0,1,,
,30.08153,0,0,1,,
,30.08251,0,0,1,,
,30.08429,0,0,1,,
,30.08523,0,0,1,,
,30.08609,0,0,1,,
,30.08694,0,0,1,,
,30.08778,0,0,1,,
,30.08864,0,0,1,,
,30.08949,0,0,1,,
,30.09036,0,0,1,,
,30.0912,0,0,1,,
,30.09204,0,0,1,,
,30.09288,0,0,1,,
,30.09371,0,0,1,,
,30.09455,0,0,1,,
,30.09538,0,0,1,,
,30.09621,0,0,1,,
,30.09704,0,0,1,,
,30.09799,0,0,1,,
,30.09884,0,0,1,,
,30.09968,0,0,1,,
,30.10052,0,0,1,,
,30.10158,0,0,1,,
,30.10246,0,0,1,,
,30.10331,0,0,1,,
,30.10432,0,0,1,,
,30.10521,0,0,1,,
,30.10682,0,0,1,,
,30.10806,0,0,1,,
,30.10893,0,0,1,,
,30.10979,0,0,1,,
,30.11065,0,0,1,,
,30.1115,0,0,1,,
,30.11233,0,0,1,,
,30.11317,0,0,1,,
,30.11405,0,0,1,,
,30.11492,0,0,1,,
,30.11576,0,0,1,,
,30.11659,0,0,1,,
,30.11743,0,0,1,,
,30.11826,0,0,1,,
,30.11909,0,0,1,,
,30.11994,0,0,1,,
,30.12079,0,0,1,,
,30.12195,0,0,1,,
,30.12279,0,0,1,,
,30.12369,0,0,1,,
,30.12474,0,0,1,,
,30.12564,0,0,1,,
,30.12649,0,0,1,,
,30.12734,0,0,1,,
,30.12818,0,0,1,,
,30.12902,0,0,1,,
,30.12998,0,0,1,,
,30.13087,0,0,1,,
,30.13174,0,0,1,,
,30.13264,0,0,1,,
,30.13351,0,0,1,,
,30.13436,0,0,1,,
,30.13519,0,0,1,,
,30.13602,0,0,1,,
,30.13686,0,0,1,,
,30.1377,0,0,1,,
,30.13854,0,0,1,,
,30.13939,0,0,1,,
,30.14024,0,0,1,,
,30.14128,0,0,1,,
,30.14212,0,0,1,,
,30.14295,0,0,1,,
,30.14379,0,0,1,,
,30.14462,0,0,1,,
,30.14551,0,0,1,,
,30.14643,0,0,1,,
,30.14728,0,0,1,,
,30.14812,0,0,1,,
,30.14895,0,0,1,,
,30.14979,0,0,1,,
,30.15062,0,0,1,,
,30.15146,0,0,1,,
,30.1523,0,0,1,,
,30.15314,0,0,1,,
,30.15398,0,0,1,,
,30.15483,0,0,1,,
,30.15574,0,0,1,,
,30.15657,0,0,1,,
,30.15744,0,0,1,,
,30.15828,0,0,1,,
,30.15912,0,0,1,,
,30.16002,0,0,1,,
,30.16121,0,0,1,,
,30.16221,0,0,1,,
,30.16312,0,0,1,,
,30.16404,0,0,1,,
,30.165,0,0,1,,
,30.16585,0,0,1,,
,30.16674,0,0,1,,
,30.16759,0,0,1,,
,30.16842,0,0,1,,
,30.16926,0,0,1,,
,30.1701,0,0,1,,
,30.17094,0,0,1,,
,30.17178,0,0,1,,
,30.17269,0,0,1,,
,30.17359,0,0,1,,
,30.17444,0,0,1,,
,30.17528,0,0,1,,
,30.17612,0,0,1,,
,30.17696,0,0,1,,
,30.17798,0,0,1,,
,30.17886,0,0,1,,
,30.17975,0,0,1,,
,30.18064,0,0,1,,
,30.18312,0,0,1,,
,30.18406,0,0,1,,
,30.18494,0,0,1,,
,30.1858,0,0,1,,
,30.18664,0,0,1,,
,30.18756,0,0,1,,
,30.18859,0,0,1,,
,30.18958,0,0,1,,
,30.19049,0,0,1,,
,30.19135,0,0,1,,
,30.19219,0,0,1,,
,30.19303,0,0,1,,
,30.19387,0,0,1,,
,30.19492,0,0,1,,
,30.19576,0,0,1,,
,30.19659,0,0,1,,
,30.19743,0,0,1,,
,30.19827,0,0,1,,
,30.19954,0,0,1,,
,30.20038,0,0,1,,
,30.20141,0,0,1,,
,30.20225,0,0,1,,
,30.2031,0,0,1,,
,30.20394,0,0,1,,
,30.20476,0,0,1,,
,30.20559,0,0,1,,
,30.20642,0,0,1,,
,30.20727,0,0,1,,
,30.20845,0,0,1,,
,30.20934,0,0,1,,
,30.21025,0,0,1,,
,30.21111,0,0,1,,
,30.21194,0,0,1,,
,30.21278,0,0,1,,
,30.21361,0,0,1,,
,30.21447,0,0,1,,
,30.21544,0,0,1,,
,30.21677,0,0,1,,
,30.21774,0,0,1,,
,30.21861,0,0,1,,
,30.21946,0,0,1,,
,30.22063,0,0,1,,
,30.22211,0,0,1,,
,30.22301,0,0,1,,
,30.22421,0,0,1,,
,30.22521,0,0,1,,
,30.22613,0,0,1,,
,30.22727,0,0,1,,
,30.22814,0,0,1,,
,30.22901,0,0,1,,
,30.22985,0,0,1,,
,30.23095,0,0,1,,
,30.23179,0,0,1,,
,30.23307,0,0,1,,
,30.23429,0,0,1,,
,30.23515,0,0,1,,
,30.23609,0,0,1,,
,30.23694,0,0,1,,
,30.23779,0,0,1,,
,30.23896,0,0,1,,
,30.24009,0,0,1,,
,30.24137,0,0,1,,
,30.24249,0,0,1,,
,30.24398,0,0,1,,
,30.24485,0,0,1,,
,30.24597,0,0,1,,
,30.24689,0,0,1,,
,30.24773,0,0,1,,
,30.24858,0,0,1,,
,30.25001,0,0,1,,
,30.25146,0,0,1,,
,30.25237,0,0,1,,
,30.25348,0,0,1,,
,30.25464,0,0,1,,
,30.25605,0,0,1,,
,30.25701,0,0,1,,
,30.25827,0,0,1,,
,30.2592,0,0,1,,
,30.26036,0,0,1,,
,30.26174,0,0,1,,
,30.26271,0,0,1,,
,30.26394,0,0,1,,
,30.26515,0,0,1,,
,30.26626,0,0,1,,
,30.26738,0,0,1,,
,30.26859,0,0,1,,
,30.26954,0,0,1,,
,30.27085,0,0,1,,
,30.27205,0,0,1,,
,30.27366,0,0,1,,
,30.2751,0,0,1,,
,30.27601,0,0,1,,
,30.27716,0,0,1,,
,30.27835,0,0,1,,
,30.27945,0,0,1,,
,30.28056,0,0,1,,
,30.28194,0,0,1,,
,30.28281,0,0,1,,
,30.28392,0,0,1,,
,30.28508,0,0,1,,
,30.28623,0,0,1,,
,30.28708,0,0,1,,
,30.28797,0,0,1,,
,30.28932,0,0,1,,
,30.29041,0,0,1,,
,30.29204,0,0,1,,
,30.29296,0,0,1,,
,30.29387,0,0,1,,
,30.29513,0,0,1,,
,30.29627,0,0,1,,
,30.2974,0,0,1,,
,30.29845,0,0,1,,
,30.29964,0,0,1,,
