Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-4-5,r1c3-4-4-5,r2c3-3-4-5,r1c4-5-7-6,r2c2-5-7-7,r2c5-5-7-8,r2c4-6-7-8"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,19.82311,0,0,0,,
,19.82311,0,0,1,,
,19.84311,0,0,1,,
,19.84479,0,0,1,,
,19.84562,0,0,1,,
,19.84647,0,0,1,,
,19.8473,0,0,1,,
,19.84811,0,0,1,,
,19.84895,0,0,1,,
,19.84977,0,0,1,,
,19.8506,0,0,1,,
,19.85231,0,0,1,,
,19.85321,0,0,1,,
,19.85406,0,0,1,,
,19.85509,0,0,1,,
,19.85596,0,0,1,,
,19.85712,0,0,1,,
,19.85798,0,0,1,,
,19.85883,0,0,1,,
,19.85968,0,0,1,,
,19.86058,0,0,1,,
,19.8617,0,0,1,,
,19.86279,0,0,1,,
,19.86365,0,0,1,,
,19.86449,0,0,1,,
,19.86545,0,0,1,,
,19.86631,0,0,1,,
,19.86715,0,0,1,,
,19.868,0,0,1,,
,19.86884,0,0,1,,
,19.86969,0,0,1,,
,19.87054,0,0,1,,
,19.87139,0,0,1,,
,19.87224,0,0,1,,
,19.87309,0,0,1,,
,19.87399,0,0,1,,
,19.87493,0,0,1,,
,19.87586,0,0,1,,
,19.87723,0,0,1,,
,19.87809,0,0,1,,
,19.87895,0,0,1,,
,19.87979,0,0,1,,
,19.88064,0,0,1,,
,19.88177,0,0,1,,
,19.88285,0,0,1,,
,19.88372,0,0,1,,
,19.88456,0,0,1,,
,19.88541,0,0,1,,
,19.88626,0,0,1,,
,19.88711,0,0,1,,
,19.88795,0,0,1,,
,19.88899,0,0,1,,
,19.88984,0,0,1,,
,19.89069,0,0,1,,
,19.89154,0,0,1,,
,19.89239,0,0,1,,
,19.89324,0,0,1,,
,19.89473,0,0,1,,
,19.89559,0,0,1,,
,19.89645,0,0,1,,
,19.89734,0,0,1,,
,19.89823,0,0,1,,
,19.8991,0,0,1,,
,19.89996,0,0,1,,
,19.9011,0,0,1,,
,19.90224,0,0,1,,
,19.9031,0,0,1,,
,19.90394,0,0,1,,
,19.9048,0,0,1,,
,19.90565,0,0,1,,
,19.9065,0,0,1,,
,19.90735,0,0,1,,
,19.90827,0,0,1,,
,19.90916,0,0,1,,
,19.91029,0,0,1,,
,19.91115,0,0,1,,
,19.912,0,0,1,,
,19.91285,0,0,1,,
,19.91378,0,0,1,,
,19.91474,0,0,1,,
,19.9159,0,0,1,,
,19.91675,0,0,1,,
,19.9176,0,0,1,,
,19.91845,0,0,1,,
,19.91929,0,0,1,,
,19.92015,0,0,1,,
,19.92125,0,0,1,,
,19.92209,0,0,1,,
,19.92295,0,0,1,,
,19.92404,0,0,1,,
,19.92489,0,0,1,,
,19.92573,0,0,1,,
,19.9268,0,0,1,,
,19.92764,0,0,1,,
,19.92849,0,0,1,,
,19.92935,0,0,1,,
,19.93021,0,0,1,,
,19.93129,0,0,1,,
,19.93245,0,0,1,,
,19.93336,0,0,1,,
,19.93421,0,0,1,,
,19.93505,0,0,1,,
,19.93614,0,0,1,,
,19.93708,0,0,1,,
,19.93798,0,0,1,,
,19.93905,0,0,1,,
,19.93993,0,0,1,,
,19.94081,0,0,1,,
,19.9421,0,0,1,,
,19.94335,0,0,1,,
,19.9442,0,0,1,,
,19.94527,0,0,1,,
,19.94612,0,0,1,,
,19.94696,0,0,1,,
,19.94786,0,0,1,,
,19.94871,0,0,1,,
,19.95002,0,0,1,,
,19.95087,0,0,1,,
,19.95195,0,0,1,,
,19.95303,0,0,1,,
,19.9541,0,0,1,,
,19.95495,0,0,1,,
,19.95586,0,0,1,,
,19.95673,0,0,1,,
,19.95781,0,0,1,,
,19.95866,0,0,1,,
,19.95969,0,0,1,,
,19.96054,0,0,1,,
,19.96167,0,0,1,,
,19.96253,0,0,1,,
,19.96368,0,0,1,,
,19.96476,0,0,1,,
,19.96561,0,0,1,,
,19.96668,0,0,1,,
,19.96753,0,0,1,,
,19.96863,0,0,1,,
,19.96969,0,0,1,,
,19.97057,0,0,1,,
,19.97143,0,0,1,,
,19.97227,0,0,1,,
,19.97336,0,0,1,,
,19.97431,0,0,1,,
,19.97537,0,0,1,,
,19.97621,0,0,1,,
,19.9775,0,0,1,,
,19.97859,0,0,1,,
,19.97966,0,0,1,,
,19.98075,0,0,1,,
,19.98212,0,0,1,,
,19.98321,0,0,1,,
,19.98429,0,0,1,,
,19.98533,0,0,1,,
,19.98618,0,0,1,,
,19.98706,0,0,1,,
,19.98814,0,0,1,,
,19.98923,0,0,1,,
,19.9903,0,0,1,,
,19.99115,0,0,1,,
,19.99224,0,0,1,,
,19.99385,0,0,1,,
,19.99495,0,0,1,,
,19.9958,0,0,1,,
,19.99687,0,0,1,,
,19.99796,0,0,1,,
,19.99883,0,0,1,,
,19.9999,0,0,1,,
,20.00099,0,0,1,,
,20.0023,0,0,1,,
,20.00315,0,0,1,,
,20.00422,0,0,1,,
,20.0053,0,0,1,,
,20.00648,0,0,1,,
,20.00762,0,0,1,,
,20.00871,0,0,1,,
,20.00971,0,0,1,,
,20.01089,0,0,1,,
,20.01201,0,0,1,,
,20.01309,0,0,1,,
,20.01418,0,0,1,,
,20.01526,0,0,1,,
,20.01645,0,0,1,,
,20.01737,0,0,1,,
,20.01872,0,0,1,,
,20.01958,0,0,1,,
,20.02062,0,0,1,,
,20.02187,0,0,1,,
,20.02303,0,0,1,,
,20.02411,0,0,1,,
,20.02545,0,0,1,,
,20.02663,0,0,1,,
,20.0277,0,0,1,,
,20.02888,0,0,1,,
,20.03008,0,0,1,,
,20.03119,0,0,1,,
,20.03204,0,0,1,,
,20.03311,0,0,1,,
,20.03421,0,0,1,,
,20.03528,0,0,1,,
,20.03613,0,0,1,,
,20.03723,0,0,1,,
,20.0381,0,0,1,,
,20.03932,0,0,1,,
,20.04018,0,0,1,,
,20.04173,0,0,1,,
,20.04285,0,0,1,,
,20.04394,0,0,1,,
,20.04503,0,0,1,,
,20.0459,0,0,1,,
,20.04708,0,0,1,,
,20.04815,0,0,1,,
,20.04921,0,0,1,,
,20.05008,0,0,1,,
,20.05116,0,0,1,,
,20.05204,0,0,1,,
,20.0531,0,0,1,,
,20.05395,0,0,1,,
,20.05501,0,0,1,,
,20.05607,0,0,1,,
,20.05731,0,0,1,,
,20.05847,0,0,1,,
,20.05968,0,0,1,,
,20.06086,0,0,1,,
,20.06214,0,0,1,,
,20.063,0,0,1,,
,20.06409,0,0,1,,
,20.06494,0,0,1,,
,20.06597,0,0,1,,
,20.06683,0,0,1,,
,20.06793,0,0,1,,
,20.06898,0,0,1,,
,20.06991,0,0,1,,
,20.07083,0,0,1,,
,20.0719,0,0,1,,
,20.07312,0,0,1,,
,20.07419,0,0,1,,
,20.07506,0,0,1,,
,20.07591,0,0,1,,
,20.077,0,0,1,,
,20.07807,0,0,1,,
,20.07913,0,0,1,,
,20.07998,0,0,1,,
,20.08085,0,0,1,,
,20.08216,0,0,1,,
,20.08324,0,0,1,,
,20.08431,0,0,1,,
,20.08517,0,0,1,,
,20.08602,0,0,1,,
,20.08706,0,0,1,,
,20.08817,0,0,1,,
,20.08922,0,0,1,,
,20.09039,0,0,1,,
,20.09177,0,0,1,,
,20.09287,0,0,1,,
,20.09391,0,0,1,,
,20.09499,0,0,1,,
,20.09584,0,0,1,,
,20.09668,0,0,1,,
,20.09756,0,0,1,,
,20.09844,0,0,1,,
,20.09928,0,0,1,,
,20.10034,0,0,1,,
,20.10162,0,0,1,,
,20.10254,0,0,1,,
,20.10374,0,0,1,,
,20.10484,0,0,1,,
,20.10591,0,0,1,,
,20.10682,0,0,1,,
,20.10789,0,0,1,,
,20.10874,0,0,1,,
,20.10982,0,0,1,,
,20.11067,0,0,1,,
,20.11152,0,0,1,,
,20.11236,0,0,1,,
,20.11321,0,0,1,,
,20.11407,0,0,1,,
,20.11491,0,0,1,,
,20.11611,0,0,1,,
,20.11721,0,0,1,,
,20.11808,0,0,1,,
,20.11919,0,0,1,,
,20.12056,0,0,1,,
,20.12208,0,0,1,,
,20.12294,0,0,1,,
,20.12382,0,0,1,,
,20.12469,0,0,1,,
,20.12554,0,0,1,,
,20.12639,0,0,1,,
,20.12724,0,0,1,,
,20.12807,0,0,1,,
,20.12918,0,0,1,,
,20.13003,0,0,1,,
,20.13111,0,0,1,,
,20.13614,0,0,1,,
,20.1373,0,0,1,,
,20.13817,0,0,1,,
,20.13905,0,0,1,,
,20.13991,0,0,1,,
,20.1408,0,0,1,,
,20.14194,0,0,1,,
,20.14282,0,0,1,,
,20.14393,0,0,1,,
,20.1448,0,0,1,,
,20.14564,0,0,1,,
,20.14648,0,0,1,,
,20.14734,0,0,1,,
,20.14871,0,0,1,,
,20.14958,0,0,1,,
