Hand:,RIGHT
,r1c1-3-3-4
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,2.920036,0,0,0,,
,2.920036,0,0,1,,
,2.940036,0,0,1,,
,2.96495,0,0,1,,
,2.96671,0,0,1,,
,2.967763,0,0,1,,
,2.969057,0,0,1,,
,2.970124,0,0,1,,
,2.971144,0,0,1,,
,2.972156,0,0,1,,
,2.973228,0,0,1,,
,2.974236,0,0,1,,
,2.975257,0,0,1,,
,2.976284,0,0,1,,
,2.977299,0,0,1,,
,2.978563,0,0,1,,
,2.979859,0,0,1,,
,2.980939,0,0,1,,
,2.982343,0,0,1,,
,2.983362,0,0,1,,
,2.984385,0,0,1,,
,2.985422,0,0,1,,
,2.98645,0,0,1,,
,2.987488,0,0,1,,
,2.988505,0,0,1,,
,2.989527,0,0,1,,
,2.990529,0,0,1,,
,2.991533,0,0,1,,
,2.992539,0,0,1,,
,2.993553,0,0,1,,
,2.994565,0,0,1,,
,2.995623,0,0,1,,
,2.996972,0,0,1,,
,2.998785,0,0,1,,
,3.00058,0,0,1,,
,3.001932,0,0,1,,
,3.00298,0,0,1,,
,3.003986,0,0,1,,
,3.004976,0,0,1,,
,3.005962,0,0,1,,
,3.006955,0,0,1,,
,3.008014,0,0,1,,
,3.008999,0,0,1,,
,3.009955,0,0,1,,
,3.01092,0,0,1,,
,3.011898,0,0,1,,
,3.013182,0,0,1,,
,3.01427,0,0,1,,
,3.015284,0,0,1,,
,3.01649,0,0,1,,
,3.017526,0,0,1,,
,3.018705,0,0,1,,
,3.019703,0,0,1,,
,3.020707,0,0,1,,
,3.022209,0,0,1,,
,3.023309,0,0,1,,
,3.024294,0,0,1,,
,3.02532,0,0,1,,
,3.026503,0,0,1,,
,3.027519,0,0,1,,
,3.028672,0,0,1,,
,3.029688,0,0,1,,
,3.030702,0,0,1,,
,3.031694,0,0,1,,
,3.032706,0,0,1,,
,3.033699,0,0,1,,
,3.034851,0,0,1,,
,3.035815,0,0,1,,
,3.036862,0,0,1,,
,3.038018,0,0,1,,
,3.039037,0,0,1,,
,3.040063,0,0,1,,
,3.041441,0,0,1,,
,3.042416,0,0,1,,
,3.043412,0,0,1,,
,3.044585,0,0,1,,
,3.045653,0,0,1,,
,3.046773,0,0,1,,
,3.047866,0,0,1,,
,3.048899,0,0,1,,
,3.049884,0,0,1,,
,3.050879,0,0,1,,
,3.052029,0,0,1,,
,3.053133,0,0,1,,
,3.054155,0,0,1,,
,3.055156,0,0,1,,
,3.056194,0,0,1,,
,3.05724,0,0,1,,
,3.058382,0,0,1,,
,3.059413,0,0,1,,
,3.060503,0,0,1,,
,3.061926,0,0,1,,
,3.062943,0,0,1,,
,3.06393,0,0,1,,
,3.065009,0,0,1,,
,3.066028,0,0,1,,
,3.067014,0,0,1,,
,3.067992,0,0,1,,
,3.069109,0,0,1,,
,3.070085,0,0,1,,
,3.071051,0,0,1,,
,3.072017,0,0,1,,
,3.072996,0,0,1,,
,3.074008,0,0,1,,
,3.074999,0,0,1,,
,3.075961,0,0,1,,
,3.076947,0,0,1,,
,3.07791,0,0,1,,
,3.078874,0,0,1,,
